"y1","x1","x2","x3"
0.648816542920415,0.258285939660199,0.920676651376418,2.50975249423683
0.394811876512962,-0.578737220655108,-0.494646013722338,0.00569642309317009
0.732026379560732,0.243230557902663,0.475928304714645,1.23882943378811
0.244877816203228,-0.40896426439724,1.03920550849694,-1.35726572766832
0.379768120732206,-0.305467037434389,1.58559826536767,-0.841844867048155
0.708760392985463,-0.25916605035403,-0.961959288007247,1.37446629180479
0.298170524981523,0.126071676274517,1.88200243022665,1.47518228925722
0.660161122776914,-0.927095050644186,-1.40606317056289,0.63109382113674
0.470115530222328,-0.544337917076161,-1.7061139547863,0.385983814585698
0.410913781280607,-0.443072788026706,2.24461034374032,-0.673830836816527
0.602646582621751,0.0376661880100371,1.12737278148601,2.02914309650476
0.449589783313558,-0.108911341623219,0.920864960625852,-0.664820002470743
0.475516587509492,-0.190113319135017,-0.975667733118967,0.566721401499908
0.190947346450692,-0.958088633424861,-1.85649717802589,-1.33936782279262
0.592610414992284,-0.00444912758150529,1.75029242697744,1.0715757748345
0.433941138492734,0.113978842288601,1.48761577492704,0.835750517606209
0.513291678596655,-0.0354196724880275,0.300258602729637,1.92652175036166
0.224211969506062,-0.236567252681837,-0.717000502843284,1.52569403680875
0.64343904551536,0.388213352034713,2.08519184518216,1.53748444822421
0.410116229059565,-0.299805349387472,1.11139573440012,-0.674428047939666
0.113190873818909,-0.247394347156288,-1.38479413157807,-0.44140163611605
0.183674829221411,-0.271037478120314,0.539497884060015,-0.107499628613408
0.267399820042536,-0.935930974272399,-2.24106421562914,-0.317697149015632
0.248962711073881,-0.229465466213767,-0.368185795365996,1.23203082829589
0.0315017918744396,-0.374567933809369,-1.09194143232291,0.466936288145706
0.536527000449456,0.168490099953924,1.83933993589013,3.21630862236875
0.249368012797571,-0.41153949374043,-1.8178221046509,-0.326435492991532
0.238375845579027,-0.372359081840972,2.06666647294061,0.267954355672881
0.496640291385841,-0.262094110165799,1.52271891180939,0.551127491299684
0.326941728206038,-0.186449283476471,0.794464106219156,-0.414328195686291
0.451552106414032,-0.272094559354872,0.275485086041887,1.18780333423479
0.15881757994993,-0.801688261681199,0.974750196098581,-0.261430838740103
0.571159584626628,-0.0126012260481558,0.558146987105341,3.57732344434364
0.0358403363100226,-0.851110074496402,-1.02474295388623,-0.707513195146079
0.432737672536145,-0.127914572959138,-0.376950513476998,0.851401334697937
0.0939615021955133,-0.588527315766944,-2.03857012124232,-1.88248789236269
0.0883127583903818,-0.568390840712645,2.3637262992901,-1.90775324758501
0.0671802116474756,-0.343065606012296,0.0916938607727596,-0.257556033205149
0.599473063799033,0.360586850475167,1.16938338942854,2.3912827095103
0.13126042615292,-0.435256464459981,-0.536212063858351,0.762167987639361
0.516813595231861,-0.178824470906387,-0.578580947158142,-0.410575996157617
0.204122480446223,-0.344943150572661,-2.11547199875259,1.56102890259345
0.87438088840258,0.058042924444361,0.970324375354689,0.60540157005768
0.793318237143896,0.482275728467954,1.10359191357568,4.28706504751813
0.0958488357166355,-0.679196384326192,-0.280066420424101,-1.43130155342261
0.0822935729704257,-0.543227058683959,0.572192277824605,-1.10541968073374
0.381461186355411,0.198251684079643,1.23001787440413,0.0429195235501751
0.0962142024036709,-0.606292876528531,-1.3753579927345,-1.17546269895256
-0.0735772943262331,-0.863880865421885,-0.544802818527453,-0.762706578369032
0.289294371559397,-0.401858467654437,1.17470537204159,1.53036949086521
0.244173810645841,-0.405606222131059,-1.95396589329344,2.52605547627574
0.187444743973791,-0.641105906689708,-0.361428216122714,0.565528377810279
0.711527032062192,0.07805014258444,0.690417056611354,2.68165164148512
0.342722716502589,-0.372660020343327,1.21656349962763,-0.796803613501134
0.299321472007188,-0.660150811146794,0.204224886180963,-0.646027336218161
0.217346815220471,-0.855804433801083,-0.691940757738138,-0.445641356561337
0.587868595737177,0.000608787140931266,1.02637607761197,1.6367824553231
0.141195327897421,-0.511415710829298,-1.47348346176404,0.0280128635236404
0.336570962610239,-0.08246453537996,0.0961760586508594,0.586972689451129
0.18033915581839,-0.364641656065762,1.05016382734789,1.42176118709971
-0.0652307635393863,-0.606367144788433,-2.1366088583098,2.20599439070268
0.586972346878564,-0.0937271000475871,1.48960171267209,1.92566340908689
0.0485463064185101,-0.624718500918103,-0.199052617305312,-0.335648362468115
0.124227342524438,-0.752805155698443,-1.62841262567144,0.755721532999423
0.778172702738647,0.424329202625587,0.973304469586962,1.31169984320967
0.459844251501955,0.0583974210776279,1.34953384713964,2.12351335736685
0.231416797386439,-0.547911317402947,-0.0698793130138666,-0.551334906145014
0.1054079235476,-0.540338122419235,-0.577067341435977,0.314380686525304
0.447794218124734,-0.261876399281534,-0.638970056881478,-0.355958665351014
0.185393459193109,-0.814817749467878,-1.7597996502954,-3.1483658644903
0.04099208675636,-0.760154921410634,-1.33274509987937,-1.02148734456183
0.0798999543242102,-0.691182101922753,-0.190624649921095,-2.13971164068961
0.549008243670256,0.239902571642623,0.46694394600479,1.3831954393647
0.0885113609680154,-0.416394753755377,0.282703768974212,0.559799485377767
-0.0139988967758011,-0.784925492116039,-0.623988362257039,-0.821456943769158
0.476949908470989,-0.297370007142749,-0.559277271006879,-0.746640027803729
0.470499145683884,-0.0782592619676397,2.97437515345023,-0.153217498356068
0.207927028400194,-0.87506698877061,-1.12709278856168,-1.71542686670277
0.220221844111058,-0.178029039794235,0.527746230073705,1.47462488862406
0.164742609619953,-0.431091501215015,-0.107752340379951,0.33060036784173
